Aqi_val,created
77,2020-07-09T14:01:31.568Z
66,2020-07-09T15:01:31.643Z
74,2020-07-09T16:01:31.671Z
72,2020-07-09T17:01:31.677Z
79,2020-07-09T18:01:31.713Z
70,2020-07-09T19:01:31.755Z
66,2020-07-09T20:01:31.803Z
61,2020-07-09T21:01:31.796Z
31,2020-07-09T22:01:31.840Z
24,2020-07-09T23:01:31.871Z
24,2020-07-10T00:00:08.880Z
41,2020-07-10T01:01:31.991Z
61,2020-07-10T02:01:31.966Z
76,2020-07-10T03:01:32.020Z
50,2020-07-10T04:01:32.058Z
86,2020-07-10T05:01:32.094Z
129,2020-07-10T06:01:32.119Z
91,2020-07-10T07:01:32.174Z
100,2020-07-10T08:01:32.236Z
97,2020-07-10T09:01:32.210Z
93,2020-07-10T10:01:32.240Z
99,2020-07-10T11:01:32.302Z
93,2020-07-10T12:01:32.312Z
69,2020-07-12T22:31:10.117Z
62,2020-07-12T23:01:10.146Z
60,2020-07-13T00:01:10.191Z
55,2020-07-13T01:01:10.203Z
55,2020-07-13T02:01:10.280Z
58,2020-07-13T03:01:10.315Z
55,2020-07-13T04:01:10.361Z
60,2020-07-13T05:01:10.364Z
65,2020-07-13T06:01:10.415Z
67,2020-07-13T07:01:10.427Z
67,2020-07-13T08:01:10.476Z
68,2020-07-13T09:01:10.462Z
67,2020-07-13T10:01:10.522Z
67,2020-07-13T11:01:10.556Z
75,2020-07-13T12:01:10.626Z
73,2020-07-13T13:01:10.596Z
80,2020-07-13T14:01:10.638Z
87,2020-07-13T15:01:10.678Z
90,2020-07-13T16:01:10.705Z
92,2020-07-13T17:01:10.726Z
87,2020-07-13T18:01:10.774Z
90,2020-07-13T19:01:11.273Z
84,2020-07-13T20:01:10.839Z
77,2020-07-13T21:01:10.871Z
70,2020-07-13T22:01:10.970Z
66,2020-07-13T23:01:10.967Z
57,2020-07-14T00:01:10.989Z
53,2020-07-14T01:01:10.999Z
51,2020-07-14T02:01:11.031Z
53,2020-07-14T03:00:41.355Z
53,2020-07-14T04:00:41.397Z
57,2020-07-14T05:00:41.443Z
61,2020-07-14T06:00:41.483Z
64,2020-07-14T07:00:41.482Z
68,2020-07-14T08:38:58.845Z
60,2020-07-14T09:00:58.873Z
76,2020-07-14T10:00:58.877Z
63,2020-07-14T11:42:25.949Z
63,2020-07-14T12:00:25.883Z
80,2020-07-14T13:00:25.917Z
84,2020-07-14T14:00:25.897Z
82,2020-07-14T15:00:25.988Z
96,2020-07-14T16:00:26.039Z
90,2020-07-14T17:00:26.058Z
82,2020-07-14T18:00:26.280Z
81,2020-07-14T19:00:26.068Z
75,2020-07-14T20:00:26.132Z
81,2020-07-14T21:00:26.169Z
72,2020-07-14T22:00:26.174Z
67,2020-07-14T23:00:26.224Z
62,2020-07-15T00:00:26.254Z
63,2020-07-15T01:00:26.425Z
61,2020-07-15T02:00:26.341Z
59,2020-07-15T03:00:26.472Z
59,2020-07-15T04:00:26.407Z
59,2020-07-15T05:00:35.660Z
78,2020-07-15T06:00:35.692Z
67,2020-07-15T07:00:35.683Z
66,2020-07-15T08:00:35.759Z
66,2020-07-15T09:00:35.770Z
64,2020-07-15T10:00:13.366Z
61,2020-07-15T11:00:13.400Z
65,2020-07-15T12:00:13.517Z
77,2020-07-15T13:00:13.958Z
94,2020-07-15T14:00:14.357Z
85,2020-07-15T15:00:20.944Z
84,2020-07-15T16:00:20.935Z
88,2020-07-15T17:07:22.203Z
83,2020-07-15T18:01:22.276Z
84,2020-07-15T19:01:22.316Z
76,2020-07-15T20:01:22.371Z
67,2020-07-15T21:01:22.330Z
60,2020-07-15T22:01:22.354Z
63,2020-07-15T23:01:22.431Z
58,2020-07-16T00:01:22.426Z
51,2020-07-16T01:01:22.457Z
52,2020-07-16T02:01:22.512Z
56,2020-07-16T03:01:22.542Z
50,2020-07-16T04:01:22.612Z
55,2020-07-16T05:01:22.665Z
62,2020-07-16T06:01:22.640Z
68,2020-07-16T07:01:22.686Z
69,2020-07-16T08:01:22.678Z
71,2020-07-16T09:01:22.761Z
68,2020-07-16T10:01:22.755Z
87,2020-07-16T12:06:48.920Z
76,2020-07-16T13:00:48.902Z
72,2020-07-16T14:00:48.981Z
79,2020-07-16T15:00:49.053Z
89,2020-07-16T16:00:15.434Z
84,2020-07-16T17:04:59.934Z
74,2020-07-16T18:01:00.019Z
81,2020-07-16T19:01:00.004Z
79,2020-07-16T20:05:00.032Z
74,2020-07-16T21:01:00.075Z
118,2020-07-16T22:01:00.101Z
98,2020-07-16T23:01:07.526Z
104,2020-07-17T00:00:40.753Z
75,2020-07-17T01:00:40.324Z
75,2020-07-17T02:00:40.358Z
72,2020-07-17T03:00:40.387Z
54,2020-07-17T04:00:40.441Z
71,2020-07-17T05:00:40.456Z
72,2020-07-17T06:00:40.514Z
70,2020-07-17T07:00:40.517Z
74,2020-07-17T08:00:40.557Z
78,2020-07-17T09:00:40.556Z
69,2020-07-17T10:00:40.616Z
64,2020-07-17T11:00:40.880Z
60,2020-07-17T12:07:56.087Z
61,2020-07-17T13:01:56.650Z
65,2020-07-17T14:01:56.178Z
83,2020-07-17T15:01:56.202Z
104,2020-07-17T16:01:56.199Z
98,2020-07-17T17:01:56.237Z
109,2020-07-17T18:01:56.342Z
125,2020-07-17T19:01:56.293Z
103,2020-07-17T20:01:56.354Z
89,2020-07-17T21:01:35.912Z
100,2020-07-17T22:01:36.000Z
115,2020-07-17T23:01:44.877Z
123,2020-07-18T00:00:33.758Z
123,2020-07-18T01:00:33.800Z
103,2020-07-18T02:00:33.826Z
120,2020-07-18T03:00:33.923Z
126,2020-07-18T04:00:34.048Z
89,2020-07-18T05:00:33.921Z
93,2020-07-18T06:00:33.993Z
110,2020-07-18T07:00:34.404Z
95,2020-07-18T08:00:34.076Z
90,2020-07-18T09:01:05.420Z
96,2020-07-18T10:00:43.126Z
92,2020-07-18T11:00:43.203Z
89,2020-07-18T12:00:43.194Z
89,2020-07-18T13:00:43.233Z
85,2020-07-18T14:00:43.274Z
83,2020-07-18T15:00:43.277Z
85,2020-07-18T16:00:43.863Z
82,2020-07-18T17:00:43.365Z
78,2020-07-18T18:00:43.384Z
69,2020-07-18T19:00:43.440Z
103,2020-07-18T20:02:18.175Z
99,2020-07-18T21:00:18.166Z
83,2020-07-18T22:00:18.359Z
55,2020-07-18T23:00:18.712Z
51,2020-07-19T00:00:18.301Z
71,2020-07-19T01:00:18.338Z
68,2020-07-19T02:00:18.329Z
41,2020-07-19T03:00:18.384Z
26,2020-07-19T04:00:18.447Z
17,2020-07-19T05:00:18.486Z
24,2020-07-19T06:00:19.742Z
27,2020-07-19T07:00:18.611Z
40,2020-07-19T08:00:18.606Z
41,2020-07-19T09:00:18.591Z
49,2020-07-19T10:00:18.656Z
40,2020-07-19T11:00:18.661Z
49,2020-07-19T12:00:18.712Z
47,2020-07-19T13:00:18.726Z
37,2020-07-19T14:00:18.743Z
39,2020-07-19T15:00:18.785Z
49,2020-07-19T16:00:18.795Z
44,2020-07-19T17:00:18.842Z
46,2020-07-19T18:00:18.898Z
46,2020-07-19T19:00:25.798Z
48,2020-07-19T20:05:32.962Z
59,2020-07-19T21:01:32.740Z
61,2020-07-19T22:01:32.786Z
53,2020-07-19T23:01:32.832Z
42,2020-07-20T00:01:32.850Z
38,2020-07-20T01:01:33.383Z
35,2020-07-20T02:01:32.906Z
37,2020-07-20T03:01:32.955Z
22,2020-07-20T04:01:32.990Z
25,2020-07-20T05:01:33.007Z
37,2020-07-20T06:01:33.037Z
49,2020-07-20T07:01:33.084Z
57,2020-07-20T08:01:33.110Z
58,2020-07-20T09:01:33.260Z
48,2020-07-20T10:01:33.244Z
49,2020-07-20T11:01:33.265Z
66,2020-07-20T12:04:50.069Z
62,2020-07-20T13:00:49.634Z
64,2020-07-20T14:00:49.676Z
74,2020-07-20T15:00:17.930Z
86,2020-07-20T16:01:19.690Z
77,2020-07-20T17:05:52.392Z
74,2020-07-20T18:01:51.953Z
70,2020-07-20T19:01:52.023Z
63,2020-07-20T20:01:52.030Z
56,2020-07-20T21:01:52.099Z
60,2020-07-20T22:01:52.118Z
51,2020-07-20T23:01:52.140Z
49,2020-07-21T00:01:52.186Z
37,2020-07-21T01:01:52.198Z
35,2020-07-21T02:01:52.222Z
63,2020-07-21T03:01:52.269Z
54,2020-07-21T04:01:52.309Z
59,2020-07-21T05:01:52.371Z
54,2020-07-21T06:01:33.147Z
54,2020-07-21T07:01:33.195Z
65,2020-07-21T08:01:33.207Z
62,2020-07-21T09:01:33.243Z
64,2020-07-21T10:01:33.265Z
80,2020-07-21T11:01:33.340Z
71,2020-07-21T12:01:33.355Z
67,2020-07-21T13:01:33.375Z
67,2020-07-21T14:01:33.515Z
76,2020-07-21T15:01:33.538Z
79,2020-07-21T16:01:33.556Z
84,2020-07-21T17:01:33.545Z
83,2020-07-21T18:01:33.548Z
86,2020-07-21T19:01:33.608Z
95,2020-07-21T20:01:33.644Z
94,2020-07-21T21:01:33.695Z
103,2020-07-21T22:01:36.032Z
93,2020-07-21T23:01:29.109Z
56,2020-07-22T00:01:29.723Z
53,2020-07-22T01:01:29.168Z
60,2020-07-22T02:01:29.267Z
66,2020-07-22T03:01:29.250Z
52,2020-07-22T04:01:29.318Z
53,2020-07-22T05:01:29.325Z
56,2020-07-22T06:01:29.362Z
67,2020-07-22T07:01:29.397Z
67,2020-07-22T08:01:29.501Z
79,2020-07-22T09:01:29.452Z
72,2020-07-22T10:01:29.524Z
77,2020-07-22T11:01:29.524Z
67,2020-07-22T12:00:40.553Z
76,2020-07-22T13:00:40.582Z
81,2020-07-22T17:06:13.350Z
86,2020-07-22T18:00:12.969Z
76,2020-07-22T19:00:12.998Z
70,2020-07-22T20:00:16.183Z
55,2020-07-22T21:00:16.236Z
51,2020-07-22T22:00:15.687Z
54,2020-07-22T23:00:24.987Z
47,2020-07-23T00:00:25.023Z
45,2020-07-23T01:00:24.999Z
48,2020-07-23T02:00:25.077Z
53,2020-07-23T03:00:25.102Z
49,2020-07-23T04:00:25.138Z
49,2020-07-23T05:01:56.945Z
56,2020-07-23T06:01:48.810Z
60,2020-07-23T07:01:48.617Z
56,2020-07-23T08:08:30.771Z
56,2020-07-23T09:00:30.790Z
52,2020-07-23T10:00:30.828Z
59,2020-07-23T11:00:31.143Z
54,2020-07-23T12:00:48.740Z
54,2020-07-23T13:00:48.714Z
74,2020-07-23T14:00:48.740Z
72,2020-07-23T15:00:48.864Z
81,2020-07-23T16:00:49.571Z
88,2020-07-23T17:00:49.361Z
84,2020-07-23T18:00:48.926Z
83,2020-07-23T19:00:48.491Z
82,2020-07-23T20:00:48.982Z
79,2020-07-23T21:00:49.017Z
65,2020-07-23T22:00:49.039Z
63,2020-07-23T23:00:49.040Z
58,2020-07-24T00:00:49.105Z
55,2020-07-24T01:00:49.099Z
55,2020-07-24T02:00:49.213Z
57,2020-07-24T03:00:49.197Z
54,2020-07-24T04:00:49.210Z
55,2020-07-24T05:00:49.236Z
62,2020-07-24T06:00:49.304Z
59,2020-07-24T07:00:49.804Z
63,2020-07-24T08:00:49.348Z
54,2020-07-24T09:00:49.402Z
52,2020-07-24T10:00:49.400Z
58,2020-07-24T11:00:49.478Z
54,2020-07-24T12:00:47.266Z
53,2020-07-24T13:00:47.323Z
65,2020-07-24T14:00:47.394Z
75,2020-07-24T15:00:47.365Z
84,2020-07-24T16:00:47.421Z
93,2020-07-24T17:00:47.460Z
93,2020-07-24T18:00:47.495Z
86,2020-07-24T19:00:47.508Z
75,2020-07-24T20:00:47.547Z
64,2020-07-24T21:00:47.574Z
60,2020-07-24T22:00:47.607Z
53,2020-07-24T23:00:47.692Z
50,2020-07-25T00:00:47.712Z
47,2020-07-25T01:00:47.760Z
43,2020-07-25T02:00:47.766Z
42,2020-07-25T03:00:47.764Z
50,2020-07-25T04:00:47.826Z
45,2020-07-25T05:00:47.835Z
52,2020-07-25T06:00:47.900Z
56,2020-07-25T07:00:47.941Z
63,2020-07-25T08:00:47.953Z
60,2020-07-25T09:00:47.996Z
96,2020-07-25T10:00:48.055Z
81,2020-07-25T11:00:48.049Z
77,2020-07-25T12:00:48.090Z
74,2020-07-25T13:00:48.125Z
73,2020-07-25T14:00:48.149Z
69,2020-07-25T15:00:48.205Z
74,2020-07-25T16:00:48.207Z
87,2020-07-25T17:00:48.248Z
92,2020-07-25T18:00:48.258Z
90,2020-07-25T19:00:48.323Z
77,2020-07-25T20:00:29.971Z
66,2020-07-25T21:00:02.495Z
71,2020-07-25T22:00:02.546Z
60,2020-07-25T23:00:02.547Z
57,2020-07-26T00:00:02.609Z
57,2020-07-26T01:00:02.652Z
66,2020-07-26T02:00:02.673Z
56,2020-07-26T03:00:02.669Z
53,2020-07-26T04:00:02.736Z
68,2020-07-26T05:00:02.739Z
73,2020-07-26T06:00:02.793Z
77,2020-07-26T07:00:02.807Z
86,2020-07-26T08:00:02.863Z
91,2020-07-26T09:01:47.148Z
74,2020-07-26T10:01:47.180Z
61,2020-07-26T11:01:47.259Z
76,2020-07-26T12:01:47.299Z
53,2020-07-26T13:22:05.862Z
64,2020-07-26T14:00:48.902Z
86,2020-07-26T15:00:48.476Z
90,2020-07-26T16:00:48.465Z
78,2020-07-26T17:00:48.496Z
81,2020-07-26T18:51:25.524Z
84,2020-07-26T19:01:25.542Z
70,2020-07-26T20:01:25.598Z
83,2020-07-26T21:01:25.641Z
103,2020-07-26T22:01:25.640Z
93,2020-07-26T23:01:25.689Z
113,2020-07-27T00:01:25.733Z
73,2020-07-27T01:01:25.789Z
58,2020-07-27T02:01:25.806Z
62,2020-07-27T03:01:25.840Z
67,2020-07-27T04:01:07.219Z
73,2020-07-27T05:01:07.275Z
98,2020-07-27T06:01:07.300Z
116,2020-07-27T07:01:07.355Z
82,2020-07-27T08:01:07.360Z
61,2020-07-27T09:01:07.397Z
69,2020-07-27T10:01:07.449Z
82,2020-07-27T11:01:07.940Z
76,2020-07-27T12:01:07.533Z
74,2020-07-27T13:01:07.521Z
71,2020-07-27T14:01:07.635Z
66,2020-07-27T15:01:07.600Z
113,2020-07-27T19:12:04.733Z
86,2020-07-27T20:00:35.207Z
90,2020-07-27T21:00:20.084Z
85,2020-07-27T22:00:02.765Z
68,2020-07-27T23:00:02.860Z
63,2020-07-28T00:00:02.836Z
57,2020-07-28T01:00:59.478Z
54,2020-07-28T02:00:59.496Z
54,2020-07-28T03:00:59.550Z
51,2020-07-28T04:00:59.615Z
54,2020-07-28T05:00:59.618Z
56,2020-07-28T06:00:59.628Z
61,2020-07-28T07:00:59.716Z
76,2020-07-28T08:00:59.719Z
65,2020-07-28T09:00:59.711Z
65,2020-07-28T10:00:59.761Z
67,2020-07-28T11:00:59.797Z
72,2020-07-28T12:00:59.827Z
68,2020-07-28T13:00:59.896Z
74,2020-07-28T14:00:59.918Z
84,2020-07-28T15:00:59.912Z
76,2020-07-28T16:00:59.956Z
73,2020-07-28T17:00:59.987Z
81,2020-07-28T18:01:00.045Z
80,2020-07-28T19:01:00.062Z
85,2020-07-28T20:01:00.140Z
78,2020-07-28T21:01:00.126Z
74,2020-07-28T22:01:00.165Z
67,2020-07-28T23:01:00.721Z
63,2020-07-29T00:01:00.252Z
61,2020-07-29T01:01:00.286Z
58,2020-07-29T02:01:00.303Z
55,2020-07-29T03:01:00.380Z
54,2020-07-29T04:01:00.361Z
54,2020-07-29T05:01:00.472Z
61,2020-07-29T06:01:00.461Z
64,2020-07-29T07:01:00.486Z
62,2020-07-29T08:01:00.658Z
64,2020-07-29T09:01:00.661Z
70,2020-07-29T10:01:00.576Z
69,2020-07-29T11:01:00.595Z
69,2020-07-29T12:01:00.672Z
69,2020-07-29T13:01:00.722Z
90,2020-07-29T14:01:00.709Z
96,2020-07-29T15:01:00.742Z
97,2020-07-29T16:01:00.786Z
101,2020-07-29T17:01:00.824Z
98,2020-07-29T18:01:00.893Z
103,2020-07-29T19:01:00.921Z
98,2020-07-29T20:01:00.906Z
84,2020-07-29T21:01:00.979Z
77,2020-07-29T22:01:01.045Z
73,2020-07-29T23:01:01.036Z
65,2020-07-30T00:01:01.042Z
64,2020-07-30T01:01:01.112Z
58,2020-07-30T02:01:01.113Z
56,2020-07-30T03:01:01.219Z
60,2020-07-30T04:01:01.232Z
60,2020-07-30T05:01:01.203Z
63,2020-07-30T06:01:01.277Z
72,2020-07-30T07:01:01.297Z
76,2020-07-30T08:01:01.354Z
75,2020-07-30T09:01:01.374Z
74,2020-07-30T10:01:01.372Z
82,2020-07-30T11:01:01.400Z
79,2020-07-30T12:01:01.466Z
78,2020-07-30T13:01:01.461Z
80,2020-07-30T14:01:01.518Z
83,2020-07-30T15:01:01.541Z
91,2020-07-30T16:01:01.623Z
90,2020-07-30T17:01:01.617Z
102,2020-07-30T18:01:01.865Z
103,2020-07-30T19:01:02.152Z
100,2020-07-30T20:01:01.698Z
92,2020-07-30T21:01:01.760Z
101,2020-07-30T22:01:01.807Z
85,2020-07-30T23:01:01.828Z
72,2020-07-31T00:01:01.837Z
66,2020-07-31T01:01:14.035Z
61,2020-07-31T02:01:14.101Z
60,2020-07-31T03:01:14.116Z
56,2020-07-31T04:01:14.672Z
60,2020-07-31T05:01:14.164Z
69,2020-07-31T06:01:14.230Z
72,2020-07-31T07:01:14.258Z
72,2020-07-31T08:01:14.283Z
76,2020-07-31T09:01:14.308Z
74,2020-07-31T10:01:14.319Z
74,2020-07-31T11:01:14.356Z
76,2020-07-31T12:01:14.416Z
70,2020-07-31T13:01:14.469Z
76,2020-07-31T14:01:14.480Z
63,2020-07-31T15:01:14.499Z
72,2020-07-31T16:01:14.500Z
89,2020-07-31T17:01:14.629Z
83,2020-07-31T18:01:14.579Z
91,2020-07-31T19:01:14.634Z
82,2020-07-31T20:01:14.642Z
85,2020-07-31T21:01:14.719Z
81,2020-07-31T22:01:14.723Z
75,2020-07-31T23:01:14.789Z
73,2020-08-01T00:01:14.797Z
62,2020-08-01T01:01:14.852Z
59,2020-08-01T02:01:14.877Z
55,2020-08-01T03:01:24.266Z
53,2020-08-01T04:01:24.262Z
55,2020-08-01T05:01:24.337Z
72,2020-08-01T06:01:24.384Z
69,2020-08-01T07:01:24.409Z
62,2020-08-01T08:01:24.426Z
53,2020-08-01T09:01:24.472Z
48,2020-08-01T10:01:24.546Z
52,2020-08-01T11:01:24.517Z
50,2020-08-01T12:01:24.564Z
52,2020-08-01T13:01:24.624Z
50,2020-08-01T14:01:24.630Z
52,2020-08-01T15:01:24.660Z
52,2020-08-01T16:01:24.732Z
57,2020-08-01T17:01:24.714Z
62,2020-08-01T18:01:24.786Z
66,2020-08-01T19:01:24.836Z
69,2020-08-01T20:01:24.845Z
69,2020-08-01T21:01:24.875Z
67,2020-08-01T22:01:24.904Z
62,2020-08-01T23:01:24.912Z
62,2020-08-02T00:01:24.960Z
50,2020-08-02T01:01:24.989Z
46,2020-08-02T02:01:32.605Z
42,2020-08-02T03:01:32.648Z
48,2020-08-02T04:01:32.669Z
47,2020-08-02T05:01:32.736Z
56,2020-08-02T06:01:43.292Z
54,2020-08-02T07:01:43.296Z
50,2020-08-02T08:01:43.364Z
47,2020-08-02T09:01:43.361Z
48,2020-08-02T10:01:43.465Z
51,2020-08-02T11:01:43.438Z
48,2020-08-02T12:01:43.454Z
48,2020-08-02T13:01:43.517Z
52,2020-08-02T14:01:43.549Z
48,2020-08-02T15:01:43.591Z
43,2020-08-02T16:01:43.661Z
49,2020-08-02T17:01:43.621Z
64,2020-08-02T18:01:43.666Z
74,2020-08-02T19:00:38.502Z
76,2020-08-02T20:00:38.474Z
103,2020-08-02T21:00:47.378Z
88,2020-08-02T22:00:47.439Z
68,2020-08-02T23:00:47.528Z
56,2020-08-03T00:00:47.507Z
48,2020-08-03T01:00:47.528Z
40,2020-08-03T02:00:47.600Z
42,2020-08-03T03:00:47.603Z
42,2020-08-03T04:00:47.627Z
48,2020-08-03T05:00:47.644Z
53,2020-08-03T06:00:47.708Z
53,2020-08-03T07:00:47.722Z
56,2020-08-03T08:00:47.740Z
56,2020-08-03T09:00:47.834Z
67,2020-08-03T10:00:47.842Z
62,2020-08-03T11:00:47.893Z
70,2020-08-03T12:00:47.874Z
58,2020-08-03T13:00:47.914Z
63,2020-08-03T14:00:47.954Z
68,2020-08-03T15:00:48.008Z
71,2020-08-03T16:00:48.022Z
75,2020-08-03T17:00:48.080Z
76,2020-08-03T18:00:48.065Z
78,2020-08-03T19:00:48.137Z
86,2020-08-03T20:00:48.156Z
85,2020-08-03T21:00:48.175Z
88,2020-08-03T22:00:48.230Z
94,2020-08-03T23:00:48.238Z
96,2020-08-04T00:00:48.304Z
57,2020-08-04T01:00:48.322Z
35,2020-08-04T02:00:48.332Z
35,2020-08-04T03:00:48.391Z
35,2020-08-04T04:04:22.710Z
35,2020-08-04T05:00:48.431Z
43,2020-08-04T06:00:53.481Z
56,2020-08-04T07:00:48.628Z
54,2020-08-04T08:00:48.597Z
56,2020-08-04T09:00:49.095Z
58,2020-08-04T10:00:48.635Z
59,2020-08-04T11:02:20.641Z
56,2020-08-04T12:00:20.748Z
61,2020-08-04T13:00:20.735Z
65,2020-08-04T14:00:20.731Z
72,2020-08-04T15:00:20.808Z
76,2020-08-04T16:00:20.903Z
79,2020-08-04T17:00:20.906Z
96,2020-08-04T18:00:20.889Z
48,2020-08-05T05:32:52.197Z
58,2020-08-05T06:00:52.207Z
64,2020-08-05T07:00:52.251Z
64,2020-08-05T08:00:52.299Z
63,2020-08-05T09:00:52.316Z
67,2020-08-05T10:00:52.350Z
76,2020-08-05T12:06:59.450Z
76,2020-08-05T13:00:59.507Z
70,2020-08-05T14:00:59.520Z
76,2020-08-05T15:00:59.543Z
73,2020-08-05T16:00:59.598Z
95,2020-08-05T19:05:28.127Z
89,2020-08-05T20:01:28.154Z
86,2020-08-05T21:01:28.182Z
83,2020-08-05T22:01:28.230Z
78,2020-08-05T23:01:28.267Z
74,2020-08-06T00:01:28.281Z
69,2020-08-06T01:01:28.340Z
72,2020-08-06T02:01:28.403Z
74,2020-08-06T04:10:36.963Z
75,2020-08-06T05:00:37.013Z
72,2020-08-06T06:00:37.017Z
79,2020-08-06T07:00:37.045Z
84,2020-08-06T08:00:37.114Z
80,2020-08-06T09:00:37.130Z
81,2020-08-06T10:00:37.178Z
86,2020-08-06T11:00:37.175Z
83,2020-08-06T12:09:20.716Z
77,2020-08-06T13:01:20.749Z
80,2020-08-06T14:01:20.786Z
80,2020-08-06T15:01:20.746Z
113,2020-08-06T16:01:20.808Z
108,2020-08-06T17:01:20.800Z
91,2020-08-06T18:01:20.856Z
88,2020-08-06T19:01:20.875Z
67,2020-08-06T20:01:20.956Z
72,2020-08-06T21:01:21.002Z
76,2020-08-06T22:00:10.703Z
77,2020-08-06T23:00:10.736Z
52,2020-08-07T00:00:10.778Z
40,2020-08-07T01:00:10.803Z
17,2020-08-07T02:00:10.889Z
7,2020-08-07T03:00:10.914Z
9,2020-08-07T04:02:10.932Z
34,2020-08-07T05:00:10.986Z
56,2020-08-07T06:00:10.978Z
68,2020-08-07T07:00:11.024Z
85,2020-08-07T08:00:11.081Z
103,2020-08-07T09:00:11.120Z
108,2020-08-07T10:00:11.203Z
84,2020-08-07T11:00:11.148Z
76,2020-08-07T12:00:11.212Z
77,2020-08-07T13:00:11.220Z
98,2020-08-07T14:00:11.316Z
82,2020-08-07T15:00:11.291Z
89,2020-08-07T21:33:16.826Z
90,2020-08-07T22:01:16.835Z
72,2020-08-07T23:01:16.888Z
68,2020-08-08T00:01:16.961Z
84,2020-08-08T01:01:16.953Z
79,2020-08-08T02:01:16.983Z
87,2020-08-08T03:01:17.027Z
90,2020-08-08T04:01:17.052Z
85,2020-08-08T05:01:17.107Z
70,2020-08-08T06:00:35.745Z
67,2020-08-08T07:00:35.775Z
67,2020-08-08T08:00:35.846Z
74,2020-08-08T09:00:35.846Z
76,2020-08-08T10:00:35.933Z
80,2020-08-08T11:00:35.916Z
58,2020-08-08T12:00:35.942Z
91,2020-08-08T13:00:36.001Z
56,2020-08-08T14:00:36.019Z
62,2020-08-08T15:00:36.060Z
70,2020-08-08T16:00:36.076Z
75,2020-08-08T17:00:36.136Z
101,2020-08-08T18:00:36.153Z
83,2020-08-08T19:00:36.207Z
87,2020-08-08T20:00:36.224Z
101,2020-08-08T21:00:36.267Z
95,2020-08-08T22:00:36.314Z
110,2020-08-08T23:00:36.340Z
103,2020-08-11T17:11:36.842Z
95,2020-08-11T18:01:36.873Z
96,2020-08-11T19:01:36.885Z
90,2020-08-11T20:01:36.957Z
86,2020-08-11T21:01:36.996Z
72,2020-08-11T22:01:37.037Z
71,2020-08-11T23:01:37.039Z
58,2020-08-12T00:01:37.064Z
49,2020-08-12T01:01:37.120Z
47,2020-08-12T02:01:37.144Z
44,2020-08-12T03:01:37.212Z
44,2020-08-12T04:01:47.919Z
52,2020-08-12T05:01:47.927Z
59,2020-08-12T06:01:47.969Z
67,2020-08-12T07:01:47.989Z
70,2020-08-12T08:01:48.041Z
65,2020-08-12T09:01:48.067Z
69,2020-08-12T10:01:48.079Z
82,2020-08-12T11:01:48.120Z
80,2020-08-12T12:01:48.651Z
78,2020-08-12T13:01:48.225Z
80,2020-08-12T14:01:13.318Z
80,2020-08-12T15:01:13.377Z
76,2020-08-12T16:01:13.369Z
78,2020-08-12T17:01:13.396Z
91,2020-08-12T18:00:19.068Z
90,2020-08-12T19:52:48.132Z
89,2020-08-12T20:00:48.158Z
85,2020-08-12T21:00:48.645Z
74,2020-08-12T22:00:48.233Z
66,2020-08-12T23:00:48.235Z
60,2020-08-13T00:00:48.303Z
56,2020-08-13T01:00:48.771Z
49,2020-08-13T02:00:48.380Z
49,2020-08-13T03:00:48.384Z
49,2020-08-13T04:00:48.418Z
54,2020-08-13T05:00:48.486Z
57,2020-08-13T06:00:48.538Z
65,2020-08-13T07:00:48.557Z
62,2020-08-13T08:00:48.570Z
59,2020-08-13T09:00:48.597Z
58,2020-08-13T10:00:48.647Z
56,2020-08-13T11:00:48.706Z
54,2020-08-13T12:00:48.700Z
55,2020-08-13T13:00:48.794Z
63,2020-08-13T14:00:48.769Z
61,2020-08-13T15:00:48.815Z
63,2020-08-13T16:00:48.876Z
71,2020-08-13T17:00:48.908Z
84,2020-08-13T18:00:48.928Z
91,2020-08-13T19:00:48.994Z
95,2020-08-13T20:00:48.991Z
94,2020-08-13T21:00:49.032Z
93,2020-08-13T22:00:49.131Z
87,2020-08-13T23:00:49.128Z
75,2020-08-14T00:00:49.202Z
67,2020-08-14T01:00:49.196Z
58,2020-08-14T02:00:49.202Z
59,2020-08-14T03:00:49.241Z
56,2020-08-14T04:00:49.306Z
56,2020-08-14T05:00:49.307Z
64,2020-08-14T06:00:49.347Z
72,2020-08-14T07:00:49.375Z
66,2020-08-14T08:00:49.433Z
59,2020-08-14T09:00:49.437Z
59,2020-08-14T10:00:49.467Z
55,2020-08-14T11:00:49.512Z
55,2020-08-14T12:00:49.537Z
58,2020-08-14T13:00:49.587Z
66,2020-08-14T14:00:49.616Z
77,2020-08-14T15:00:49.672Z
79,2020-08-14T16:00:49.662Z
90,2020-08-14T17:00:49.711Z
94,2020-08-14T18:00:49.753Z
108,2020-08-14T19:00:49.811Z
104,2020-08-14T20:00:49.862Z
92,2020-08-14T21:00:49.867Z
91,2020-08-14T22:00:49.901Z
80,2020-08-14T23:00:49.924Z
78,2020-08-15T00:00:49.990Z
75,2020-08-15T01:00:50.016Z
68,2020-08-15T02:00:50.011Z
69,2020-08-15T03:00:50.086Z
70,2020-08-15T04:00:50.078Z
72,2020-08-15T05:00:50.157Z
137,2020-08-15T06:00:50.160Z
99,2020-08-15T07:00:50.189Z
85,2020-08-15T08:00:50.269Z
80,2020-08-15T09:00:24.808Z
